,avgoktas,coolingdegreedays,coolingdegreedaysnormal,date.ampm,date.day,date.epoch,date.hour,date.iso8601,date.min,date.month,date.monthname,date.monthname_short,date.pretty,date.rfc822,date.sec,date.tz_long,date.tz_offset_hours,date.tz_offset_text,date.tz_short,date.weekday,date.weekday_short,date.yday,date.year,dewpoint,fog,gdegreedays,hail,heatingdegreedays,heatingdegreedaysnormal,humidity,icon,max_dewpoint,max_humidity,max_pressure,max_temperature,max_temperature_normal,max_temperature_record,max_temperature_record_year,max_visibility,max_wind_speed,min_dewpoint,min_humidity,min_pressure,min_temperature,min_temperature_normal,min_temperature_record,min_temperature_record_year,min_visibility,min_wind_speed,monthtodatecoolingdegreedays,monthtodatecoolingdegreedaysnormal,monthtodateheatingdegreedays,monthtodateheatingdegreedaysnormal,monthtodateprecipitation,monthtodateprecipitationnormal,monthtodatesnowfall,precip,precipnormal,preciprecord,preciprecordyear,precipsource,pressure,rain,since1jancoolingdegreedays,since1jancoolingdegreedaysnormal,since1janprecipitation,since1janprecipitationnormal,since1julheatingdegreedays,since1julheatingdegreedaysnormal,since1julsnowfall,since1sepcoolingdegreedays,since1sepcoolingdegreedaysnormal,since1sepheatingdegreedays,since1sepheatingdegreedaysnormal,snow,snowdepth,snowfall,temperature,temperature_normal,thunder,tornado,visibility,wind_dir,wind_dir_degrees,wind_speed
204,3.0,16,,PM,23,1469246400,12,2016-07-23T12:00:00+0800,00,7,July,Jul,"12:00 PM CST on July 23, 2016","Sat, 23 Jul 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Saturday,Sat,204,2016,76,0,31,0,0,,,rain,79,100,29.68,87,86,98,2014,6.0,9,73,66,29.59,75,72,68,2002,3.0,0,,,,,,,,0.0,0.12,0.0,2018,,29.64,1,,,,,,,,,,,,0,,0.0,81,,0,0,6.0,,,2
205,3.0,17,,PM,24,1469332800,12,2016-07-24T12:00:00+0800,00,7,July,Jul,"12:00 PM CST on July 24, 2016","Sun, 24 Jul 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Sunday,Sun,205,2016,78,0,32,0,0,,,rain,81,100,29.74,87,86,96,2018,6.0,7,77,70,29.59,77,72,68,2007,2.0,0,,,,,,,,0.0,0.16,0.0,2018,,29.65,1,,,,,,,,,,,,0,,0.0,82,,0,0,4.0,,,2
206,3.0,18,,PM,25,1469419200,12,2016-07-25T12:00:00+0800,00,7,July,Jul,"12:00 PM CST on July 25, 2016","Mon, 25 Jul 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,206,2016,78,0,33,0,0,,,tstorms,81,100,29.8,89,86,98,2015,6.0,9,75,66,29.71,77,72,69,2015,1.0,0,,,,,,,,0.0,0.17,0.0,2018,,29.75,1,,,,,,,,,,,,0,,0.0,83,,1,0,4.0,,,3
207,2.0,16,,PM,26,1469505600,12,2016-07-26T12:00:00+0800,00,7,July,Jul,"12:00 PM CST on July 26, 2016","Tue, 26 Jul 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,207,2016,75,0,32,0,0,,,mostlysunny,79,100,29.8,86,86,96,2000,6.0,22,68,58,29.74,77,72,71,2001,3.0,0,,,,,,,,0.0,0.18,0.0,2018,,29.76,0,,,,,,,,,,,,0,,0.0,82,,0,0,6.0,,,4
208,2.0,16,,PM,27,1469592000,12,2016-07-27T12:00:00+0800,00,7,July,Jul,"12:00 PM CST on July 27, 2016","Wed, 27 Jul 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,208,2016,73,0,31,0,0,,,mostlysunny,77,100,29.83,91,86,96,2014,6.0,16,70,49,29.74,71,72,66,2002,6.0,0,,,,,,,,0.0,0.18,0.0,2018,,29.79,0,,,,,,,,,,,,0,,0.0,81,,0,0,6.0,,,6
209,1.0,19,,PM,28,1469678400,12,2016-07-28T12:00:00+0800,00,7,July,Jul,"12:00 PM CST on July 28, 2016","Thu, 28 Jul 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,209,2016,75,0,34,0,0,,,tstorms,79,100,29.83,91,86,98,2017,6.0,7,66,43,29.71,77,72,66,2002,5.0,0,,,,,,,,0.0,0.17,0.0,2018,,29.78,0,,,,,,,,,,,,0,,0.0,84,,1,0,6.0,,,3
210,3.0,17,,PM,29,1469764800,12,2016-07-29T12:00:00+0800,00,7,July,Jul,"12:00 PM CST on July 29, 2016","Fri, 29 Jul 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Friday,Fri,210,2016,74,0,32,0,0,,,tstorms,79,100,29.8,89,86,96,2010,6.0,7,68,52,29.71,75,72,69,2007,2.0,0,,,,,,,,0.0,0.16,0.0,2018,,29.76,1,,,,,,,,,,,,0,,0.0,82,,1,0,6.0,,,4
211,2.0,17,,PM,30,1469851200,12,2016-07-30T12:00:00+0800,00,7,July,Jul,"12:00 PM CST on July 30, 2016","Sat, 30 Jul 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Saturday,Sat,211,2016,73,0,32,0,0,,,mostlysunny,77,100,29.8,89,86,98,2010,6.0,13,70,52,29.71,75,72,69,2000,4.0,0,,,,,,,,0.0,0.14,0.0,2018,,29.75,0,,,,,,,,,,,,0,,0.0,82,,0,0,6.0,,,3
212,3.0,14,,PM,31,1469937600,12,2016-07-31T12:00:00+0800,00,7,July,Jul,"12:00 PM CST on July 31, 2016","Sun, 31 Jul 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Sunday,Sun,212,2016,75,0,30,0,0,,,tstorms,79,100,29.8,86,86,96,2015,6.0,11,73,70,29.71,73,72,66,2000,1.0,0,,,,,,,,0.0,0.14,0.0,2018,,29.76,1,,,,,,,,,,,,0,,0.0,80,,1,0,5.0,,,3
213,3.0,15,,PM,1,1470024000,12,2016-08-01T12:00:00+0800,00,8,August,Aug,"12:00 PM CST on August 01, 2016","Mon, 01 Aug 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,213,2016,76,0,30,0,0,,,partlycloudy,79,100,29.8,87,86,98,2015,6.0,7,72,62,29.68,73,72,68,2011,2.0,0,,,,,,,,0.0,0.12,0.0,2018,,29.76,0,,,,,,,,,,,,0,,0.0,80,,0,0,3.0,,,2
214,3.0,18,,PM,2,1470110400,12,2016-08-02T12:00:00+0800,00,8,August,Aug,"12:00 PM CST on August 02, 2016","Tue, 02 Aug 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,214,2016,76,0,33,0,0,,,rain,81,100,29.77,89,86,100,2015,6.0,7,73,62,29.65,77,72,68,2000,1.0,0,,,,,,,,0.0,0.11,0.0,2018,,29.73,1,,,,,,,,,,,,0,,0.0,83,,0,0,3.0,,,2
215,2.0,17,,PM,3,1470196800,12,2016-08-03T12:00:00+0800,00,8,August,Aug,"12:00 PM CST on August 03, 2016","Wed, 03 Aug 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,215,2016,77,0,32,0,0,,,tstorms,81,100,29.77,89,86,95,2017,6.0,16,73,59,29.68,75,72,66,2000,2.0,0,,,,,,,,0.0,0.11,0.0,2018,,29.73,1,,,,,,,,,,,,0,,0.0,82,,1,0,4.0,,,2
216,3.0,17,,PM,4,1470283200,12,2016-08-04T12:00:00+0800,00,8,August,Aug,"12:00 PM CST on August 04, 2016","Thu, 04 Aug 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,216,2016,77,0,32,0,0,,,tstorms,79,100,29.8,89,86,96,2017,6.0,9,75,62,29.71,75,72,68,2011,2.0,0,,,,,,,,0.0,0.11,0.0,2018,,29.75,1,,,,,,,,,,,,0,,0.0,82,,1,0,5.0,,,2
217,3.0,16,,PM,5,1470369600,12,2016-08-05T12:00:00+0800,00,8,August,Aug,"12:00 PM CST on August 05, 2016","Fri, 05 Aug 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Friday,Fri,217,2016,77,0,31,0,0,,,tstorms,81,100,29.83,87,85,95,2002,6.0,9,75,70,29.74,75,72,68,2011,3.0,0,,,,,,,,0.0,0.11,0.0,2018,,29.79,1,,,,,,,,,,,,0,,0.0,81,,1,0,5.0,,,2
218,2.0,18,,PM,6,1470456000,12,2016-08-06T12:00:00+0800,00,8,August,Aug,"12:00 PM CST on August 06, 2016","Sat, 06 Aug 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Saturday,Sat,218,2016,76,0,33,0,0,,,tstorms,81,100,29.8,91,85,96,2017,6.0,7,73,55,29.65,75,72,71,2003,2.0,0,,,,,,,,0.0,0.11,0.0,2018,,29.74,1,,,,,,,,,,,,0,,0.0,83,,1,0,5.0,,,2
219,3.0,17,,PM,7,1470542400,12,2016-08-07T12:00:00+0800,00,8,August,Aug,"12:00 PM CST on August 07, 2016","Sun, 07 Aug 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Sunday,Sun,219,2016,74,0,32,0,0,,,tstorms,77,100,29.74,91,85,93,2003,6.0,11,68,59,29.65,73,72,69,2000,3.0,0,,,,,,,,0.0,0.12,0.0,2018,,29.71,1,,,,,,,,,,,,0,,0.0,82,,1,0,6.0,,,4
220,2.0,14,,PM,8,1470628800,12,2016-08-08T12:00:00+0800,00,8,August,Aug,"12:00 PM CST on August 08, 2016","Mon, 08 Aug 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,220,2016,75,0,30,0,0,,,tstorms,79,100,29.77,84,84,96,2006,6.0,7,70,62,29.68,75,72,68,2000,1.0,0,,,,,,,,0.0,0.11,0.0,2018,,29.73,1,,,,,,,,,,,,0,,0.0,80,,1,0,4.0,,,3
221,3.0,17,,PM,9,1470715200,12,2016-08-09T12:00:00+0800,00,8,August,Aug,"12:00 PM CST on August 09, 2016","Tue, 09 Aug 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,221,2016,75,1,32,0,0,,,tstorms,79,100,29.74,89,84,98,2006,6.0,7,70,55,29.62,75,71,66,2002,1.0,0,,,,,,,,0.0,0.11,0.0,2018,,29.7,1,,,,,,,,,,,,0,,0.0,82,,1,0,4.0,,,1
222,3.0,18,,PM,10,1470801600,12,2016-08-10T12:00:00+0800,00,8,August,Aug,"12:00 PM CST on August 10, 2016","Wed, 10 Aug 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,222,2016,75,0,33,0,0,,,tstorms,79,100,29.8,93,84,98,2006,6.0,4,72,49,29.68,73,71,68,2002,4.0,0,,,,,,,,0.0,0.12,0.0,2018,,29.74,1,,,,,,,,,,,,0,,0.0,83,,1,0,5.0,,,2
223,2.0,18,,PM,11,1470888000,12,2016-08-11T12:00:00+0800,00,8,August,Aug,"12:00 PM CST on August 11, 2016","Thu, 11 Aug 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,223,2016,76,0,33,0,0,,,rain,81,100,29.8,91,84,96,2006,6.0,7,73,55,29.68,75,71,66,2002,3.0,0,,,,,,,,0.0,0.13,0.0,2018,,29.75,1,,,,,,,,,,,,0,,0.0,83,,0,0,5.0,,,2
224,2.0,20,,PM,12,1470974400,12,2016-08-12T12:00:00+0800,00,8,August,Aug,"12:00 PM CST on August 12, 2016","Fri, 12 Aug 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Friday,Fri,224,2016,78,0,35,0,0,,,rain,81,100,29.77,93,84,100,2006,6.0,11,73,52,29.65,77,71,64,2002,2.0,0,,,,,,,,0.0,0.12,0.0,2018,,29.72,1,,,,,,,,,,,,0,,0.0,85,,0,0,4.0,,,2
225,2.0,22,,PM,13,1471060800,12,2016-08-13T12:00:00+0800,00,8,August,Aug,"12:00 PM CST on August 13, 2016","Sat, 13 Aug 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Saturday,Sat,225,2016,77,0,36,0,0,,,tstorms,81,100,29.74,96,84,98,2012,6.0,7,72,47,29.59,77,70,68,2002,2.0,0,,,,,,,,0.0,0.12,0.0,2018,,29.68,0,,,,,,,,,,,,0,,0.0,86,,1,0,4.0,,,1
226,2.0,22,,PM,14,1471147200,12,2016-08-14T12:00:00+0800,00,8,August,Aug,"12:00 PM CST on August 14, 2016","Sun, 14 Aug 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Sunday,Sun,226,2016,77,0,37,0,0,,,tstorms,81,100,29.71,96,84,98,2006,6.0,7,73,47,29.53,78,70,68,2001,4.0,0,,,,,,,,0.0,0.13,0.0,2018,,29.64,0,,,,,,,,,,,,0,,0.0,87,,1,0,6.0,,,3
227,3.0,20,,PM,15,1471233600,12,2016-08-15T12:00:00+0800,00,8,August,Aug,"12:00 PM CST on August 15, 2016","Mon, 15 Aug 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,227,2016,75,0,35,0,0,,,tstorms,79,94,29.71,95,83,96,2012,6.0,13,73,52,29.59,75,70,68,2001,6.0,0,,,,,,,,0.0,0.13,0.0,2018,,29.66,1,,,,,,,,,,,,0,,0.0,85,,1,0,6.0,,,5
228,3.0,22,,PM,16,1471320000,12,2016-08-16T12:00:00+0800,00,8,August,Aug,"12:00 PM CST on August 16, 2016","Tue, 16 Aug 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,228,2016,76,0,36,0,0,,,partlycloudy,79,100,29.71,96,83,96,2013,6.0,9,72,44,29.53,77,70,66,1997,2.0,0,,,,,,,,0.0,0.11,0.0,2018,,29.62,0,,,,,,,,,,,,0,,0.0,86,,0,0,5.0,,,3
229,2.0,23,,PM,17,1471406400,12,2016-08-17T12:00:00+0800,00,8,August,Aug,"12:00 PM CST on August 17, 2016","Wed, 17 Aug 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,229,2016,76,0,38,0,0,,,mostlysunny,82,100,29.59,98,83,98,2016,6.0,7,73,44,29.47,78,70,66,2002,2.0,0,,,,,,,,0.0,0.11,0.0,2018,,29.54,0,,,,,,,,,,,,0,,0.0,88,,0,0,5.0,,,2
230,2.0,22,,PM,18,1471492800,12,2016-08-18T12:00:00+0800,00,8,August,Aug,"12:00 PM CST on August 18, 2016","Thu, 18 Aug 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,230,2016,76,0,36,0,0,,,mostlysunny,82,100,29.65,91,83,96,2011,6.0,11,73,55,29.53,82,69,66,2002,4.0,0,,,,,,,,0.0,0.11,0.0,2018,,29.57,0,,,,,,,,,,,,0,,0.0,86,,0,0,6.0,,,4
231,2.0,24,,PM,19,1471579200,12,2016-08-19T12:00:00+0800,00,8,August,Aug,"12:00 PM CST on August 19, 2016","Fri, 19 Aug 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Friday,Fri,231,2016,76,0,39,0,0,,,mostlysunny,82,100,29.71,100,83,100,2016,6.0,7,72,39,29.59,78,69,64,2001,2.0,0,,,,,,,,0.0,0.11,0.0,2018,,29.65,0,,,,,,,,,,,,0,,0.0,89,,0,0,4.0,,,2
232,2.0,23,,PM,20,1471665600,12,2016-08-20T12:00:00+0800,00,8,August,Aug,"12:00 PM CST on August 20, 2016","Sat, 20 Aug 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Saturday,Sat,232,2016,77,0,38,0,0,,,mostlysunny,82,100,29.77,98,83,98,2016,6.0,7,72,44,29.65,78,69,62,2005,3.0,0,,,,,,,,0.0,0.1,0.0,2018,,29.7,0,,,,,,,,,,,,0,,0.0,88,,0,0,5.0,,,3
233,2.0,25,,PM,21,1471752000,12,2016-08-21T12:00:00+0800,00,8,August,Aug,"12:00 PM CST on August 21, 2016","Sun, 21 Aug 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Sunday,Sun,233,2016,77,0,40,0,0,,,mostlysunny,81,100,29.74,100,83,100,2016,6.0,7,73,42,29.62,80,69,64,1999,2.0,0,,,,,,,,0.0,0.1,0.0,2018,,29.7,0,,,,,,,,,,,,0,,0.0,90,,0,0,5.0,,,3
234,1.0,25,,PM,22,1471838400,12,2016-08-22T12:00:00+0800,00,8,August,Aug,"12:00 PM CST on August 22, 2016","Mon, 22 Aug 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,234,2016,77,0,40,0,0,,,mostlysunny,81,100,29.74,100,83,100,2016,6.0,7,72,39,29.65,80,69,62,1999,3.0,0,,,,,,,,0.0,0.1,0.0,2018,,29.7,0,,,,,,,,,,,,0,,0.0,90,,0,0,5.0,,,3
235,2.0,25,,PM,23,1471924800,12,2016-08-23T12:00:00+0800,00,8,August,Aug,"12:00 PM CST on August 23, 2016","Tue, 23 Aug 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,235,2016,75,0,40,0,0,,,tstorms,77,89,29.77,100,83,100,2016,6.0,9,70,39,29.59,80,69,66,1999,4.0,0,,,,,,,,0.0,0.11,0.0,2018,,29.7,0,,,,,,,,,,,,0,,0.0,90,,1,0,6.0,,,3
236,2.0,23,,PM,24,1472011200,12,2016-08-24T12:00:00+0800,00,8,August,Aug,"12:00 PM CST on August 24, 2016","Wed, 24 Aug 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,236,2016,77,0,38,0,0,,,mostlysunny,81,100,29.74,98,83,98,2013,6.0,7,73,44,29.62,78,69,66,2010,3.0,0,,,,,,,,0.0,0.1,0.0,2018,,29.68,0,,,,,,,,,,,,0,,0.0,88,,0,0,5.0,,,3
237,2.0,25,,PM,25,1472097600,12,2016-08-25T12:00:00+0800,00,8,August,Aug,"12:00 PM CST on August 25, 2016","Thu, 25 Aug 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,237,2016,75,0,40,0,0,,,tstorms,82,94,29.8,98,83,98,2016,6.0,18,63,43,29.68,82,69,64,1999,4.0,0,,,,,,,,0.0,0.09,0.0,2018,,29.72,1,,,,,,,,,,,,0,,0.0,90,,1,0,5.0,,,5
238,1.0,17,,PM,26,1472184000,12,2016-08-26T12:00:00+0800,00,8,August,Aug,"12:00 PM CST on August 26, 2016","Fri, 26 Aug 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Friday,Fri,238,2016,68,0,32,0,0,,,tstorms,75,100,30.01,89,83,95,1997,6.0,13,59,38,29.8,75,69,66,1999,6.0,2,,,,,,,,0.0,0.09,0.0,2018,,29.89,1,,,,,,,,,,,,0,,0.0,82,,1,0,6.0,,,5
239,1.0,17,,PM,27,1472270400,12,2016-08-27T12:00:00+0800,00,8,August,Aug,"12:00 PM CST on August 27, 2016","Sat, 27 Aug 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Saturday,Sat,239,2016,65,0,32,0,0,,,mostlysunny,70,83,30.04,89,83,95,2018,6.0,9,61,40,29.92,75,69,64,2005,6.0,0,,,,,,,,0.0,0.09,0.0,2018,,29.97,0,,,,,,,,,,,,0,,0.0,82,,0,0,6.0,,,3
240,3.0,14,,PM,28,1472356800,12,2016-08-28T12:00:00+0800,00,8,August,Aug,"12:00 PM CST on August 28, 2016","Sun, 28 Aug 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Sunday,Sun,240,2016,70,0,30,0,0,,,rain,73,94,30.01,84,83,96,2018,6.0,11,66,62,29.83,75,69,66,2001,5.0,0,,,,,,,,0.0,0.1,0.0,2018,,29.93,1,,,,,,,,,,,,0,,0.0,80,,0,0,6.0,,,4
241,4.0,8,,PM,29,1472443200,12,2016-08-29T12:00:00+0800,00,8,August,Aug,"12:00 PM CST on August 29, 2016","Mon, 29 Aug 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,241,2016,69,0,23,0,0,,,rain,72,100,29.92,78,83,98,2018,6.0,13,66,65,29.83,68,69,66,1998,2.0,0,,,,,,,,0.0,0.11,0.0,2018,,29.86,1,,,,,,,,,,,,0,,0.0,73,,0,0,5.0,,,5
242,5.0,6,,PM,30,1472529600,12,2016-08-30T12:00:00+0800,00,8,August,Aug,"12:00 PM CST on August 30, 2016","Tue, 30 Aug 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,242,2016,66,0,22,0,0,,,rain,70,100,29.95,77,83,96,2018,6.0,9,63,61,29.83,66,69,66,1998,2.0,2,,,,,,,,0.0,0.11,0.0,2018,,29.9,1,,,,,,,,,,,,0,,0.0,72,,0,0,4.0,,,5
243,3.0,8,,PM,31,1472616000,12,2016-08-31T12:00:00+0800,00,8,August,Aug,"12:00 PM CST on August 31, 2016","Wed, 31 Aug 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,243,2016,69,0,23,0,0,,,rain,72,100,29.89,78,82,96,2018,5.0,7,66,65,29.74,68,69,66,1998,2.0,0,,,,,,,,0.0,0.11,0.0,2018,,29.82,1,,,,,,,,,,,,0,,0.0,73,,0,0,3.0,,,3
244,2.0,12,,PM,1,1472702400,12,2016-09-01T12:00:00+0800,00,9,September,Sep,"12:00 PM CST on September 01, 2016","Thu, 01 Sep 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,244,2016,71,0,26,0,0,,,rain,73,100,29.83,84,82,95,2002,6.0,7,68,58,29.71,69,69,64,2008,3.0,0,,,,,,,,0.0,0.11,0.0,2018,,29.76,1,,,,,,,,,,,,0,,0.0,76,,0,0,5.0,,,3
245,2.0,14,,PM,2,1472788800,12,2016-09-02T12:00:00+0800,00,9,September,Sep,"12:00 PM CST on September 02, 2016","Fri, 02 Sep 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Friday,Fri,245,2016,69,0,29,0,0,,,mostlysunny,73,100,29.8,89,82,95,2002,6.0,7,64,43,29.65,69,68,66,1998,2.0,0,,,,,,,,0.0,0.1,0.0,2018,,29.74,0,,,,,,,,,,,,0,,0.0,79,,0,0,4.0,,,2
246,4.0,8,,PM,3,1472875200,12,2016-09-03T12:00:00+0800,00,9,September,Sep,"12:00 PM CST on September 03, 2016","Sat, 03 Sep 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Saturday,Sat,246,2016,69,0,24,0,0,,,rain,73,100,29.92,78,82,95,2002,6.0,7,63,69,29.74,69,68,62,1998,3.0,0,,,,,,,,0.0,0.1,0.0,2018,,29.78,1,,,,,,,,,,,,0,,0.0,74,,0,0,4.0,,,3
247,4.0,6,,PM,4,1472961600,12,2016-09-04T12:00:00+0800,00,9,September,Sep,"12:00 PM CST on September 04, 2016","Sun, 04 Sep 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Sunday,Sun,247,2016,70,0,20,0,0,,,rain,72,100,29.98,73,82,95,2018,6.0,7,68,83,29.89,68,68,62,2013,2.0,0,,,,,,,,0.0,0.09,0.0,2018,,29.93,1,,,,,,,,,,,,0,,0.0,70,,0,0,4.0,,,5
248,4.0,2,,PM,5,1473048000,12,2016-09-05T12:00:00+0800,00,9,September,Sep,"12:00 PM CST on September 05, 2016","Mon, 05 Sep 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,248,2016,68,0,18,0,0,,,rain,70,100,29.98,69,82,91,2002,4.0,9,66,100,29.92,66,67,62,2013,2.0,0,,,,,,,,0.0,0.09,0.0,2018,,29.96,1,,,,,,,,,,,,0,,0.0,68,,0,0,3.0,,,4
249,3.0,8,,PM,6,1473134400,12,2016-09-06T12:00:00+0800,00,9,September,Sep,"12:00 PM CST on September 06, 2016","Tue, 06 Sep 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,249,2016,67,0,23,0,0,,,rain,72,100,30.01,80,81,93,1997,6.0,7,64,61,29.89,66,67,62,2000,1.0,0,,,,,,,,0.0,0.09,0.0,2018,,29.95,1,,,,,,,,,,,,0,,0.0,73,,0,0,4.0,,,1
250,3.0,10,,PM,7,1473220800,12,2016-09-07T12:00:00+0800,00,9,September,Sep,"12:00 PM CST on September 07, 2016","Wed, 07 Sep 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,250,2016,69,0,24,0,0,,,rain,73,100,29.95,80,81,95,1997,6.0,7,66,61,29.83,69,67,60,2000,2.0,0,,,,,,,,0.0,0.09,0.0,2018,,29.9,1,,,,,,,,,,,,0,,0.0,74,,0,0,5.0,,,3
251,2.0,10,,PM,8,1473307200,12,2016-09-08T12:00:00+0800,00,9,September,Sep,"12:00 PM CST on September 08, 2016","Thu, 08 Sep 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,251,2016,69,0,26,0,0,,,rain,72,100,29.95,82,81,95,1997,6.0,7,64,58,29.86,69,67,64,2004,1.0,0,,,,,,,,0.0,0.09,0.0,2018,,29.9,1,,,,,,,,,,,,0,,0.0,76,,0,0,4.0,,,3
252,2.0,11,,PM,9,1473393600,12,2016-09-09T12:00:00+0800,00,9,September,Sep,"12:00 PM CST on September 09, 2016","Fri, 09 Sep 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Friday,Fri,252,2016,68,0,26,0,0,,,rain,73,100,29.98,84,80,95,1997,6.0,7,64,55,29.86,68,67,62,2004,3.0,0,,,,,,,,0.0,0.08,0.0,2018,,29.9,1,,,,,,,,,,,,0,,0.0,76,,0,0,5.0,,,3
253,3.0,16,,PM,10,1473480000,12,2016-09-10T12:00:00+0800,00,9,September,Sep,"12:00 PM CST on September 10, 2016","Sat, 10 Sep 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Saturday,Sat,253,2016,66,0,31,0,0,,,rain,73,100,30.01,93,80,93,1997,6.0,7,54,26,29.86,69,66,59,2006,3.0,0,,,,,,,,0.0,0.08,0.0,2018,,29.95,1,,,,,,,,,,,,0,,0.0,81,,0,0,4.0,,,3
254,,14,,PM,11,1473566400,12,2016-09-11T12:00:00+0800,00,9,September,Sep,"12:00 PM CST on September 11, 2016","Sun, 11 Sep 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Sunday,Sun,254,2016,64,0,30,0,0,,,clear,70,100,29.98,91,79,91,2016,5.0,9,57,31,29.83,68,66,60,2006,4.0,0,,,,,,,,0.0,0.08,0.0,2018,,29.92,0,,,,,,,,,,,,0,,0.0,80,,0,0,5.0,,,2
255,2.0,14,,PM,12,1473652800,12,2016-09-12T12:00:00+0800,00,9,September,Sep,"12:00 PM CST on September 12, 2016","Mon, 12 Sep 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,255,2016,69,0,28,0,0,,,rain,73,100,30.04,84,79,89,2005,6.0,11,63,51,29.89,73,66,64,2000,2.0,0,,,,,,,,0.0,0.08,0.0,2018,,29.95,1,,,,,,,,,,,,0,,0.0,78,,0,0,4.0,,,3
256,3.0,4,,PM,13,1473739200,12,2016-09-13T12:00:00+0800,00,9,September,Sep,"12:00 PM CST on September 13, 2016","Tue, 13 Sep 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,256,2016,70,0,18,0,0,,,rain,72,100,30.06,71,79,91,1998,4.0,7,66,94,29.98,66,66,64,1997,2.0,0,,,,,,,,0.0,0.07,0.0,2018,,30.04,1,,,,,,,,,,,,0,,0.0,68,,0,0,3.0,,,4
